"","year","cell","colddays","warmdays","spring.gdd","summer.gdd"
"533",2003,480,146,11,267.92868090254,740.411627878934
"534",2003,481,140,8,194.368986777326,608.52870011086
"535",2003,482,138,7,147.145549357415,548.682129260801
"536",2003,483,133,12,117.655836648735,480.698314399469
"537",2003,484,141,11,113.820394937602,463.543806080543
"538",2003,485,142,6,101.001760123881,416.736271423519
"539",2003,486,139,4,59.8408325890926,328.939021257089
"540",2003,487,120,21,41.5488598013513,380.437320969138
"541",2003,507,107,12,271.627081737083,773.245061484529
"542",2003,508,115,14,161.711234733544,645.468703801305
"543",2003,509,123,11,187.110888068462,602.918987788463
"544",2003,510,131,11,172.364601824543,544.982133942929
"545",2003,511,136,10,148.135352516713,419.036333412253
"546",2003,512,136,12,139.661251405525,533.968731334422
"547",2003,513,128,15,112.919486306673,525.718153282533
"548",2003,514,110,30,104.786478383043,605.540458078954
"549",2003,534,82,29,350.189977144411,958.69448788274
"550",2003,535,88,20,216.452812541848,777.663252928319
"551",2003,536,95,26,128.52683559811,651.163542241272
"552",2003,537,118,16,195.540476918709,635.249146206262
"553",2003,538,122,16,185.955548164341,604.503527148546
"554",2003,539,121,13,155.565227579866,602.683934416518
"555",2003,540,117,17,136.629549005643,621.876173556481
"556",2003,541,104,23,163.262245125977,746.7685337325
"557",2003,562,72,36,372.87752772836,1028.07687046868
"558",2003,563,76,33,246.139154365332,875.501643592571
"559",2003,564,82,33,186.28205348882,760.613873747549
"560",2003,565,97,26,172.992435099167,756.219682093031
"561",2003,566,101,24,211.6319717532,777.932329505732
"562",2003,567,89,29,204.870598927474,797.859138248836
"563",2003,568,76,25,179.599523096486,776.96269012952
"564",2003,589,49,46,483.899606722922,1140.53795391065
"565",2003,590,55,47,393.112273436176,1077.55626805129
"566",2003,591,64,53,272.587504581559,940.774422588323
"567",2003,592,73,44,210.593652442905,878.204629984388
"568",2003,593,78,41,205.859184890763,864.596373515609
"569",2003,594,75,33,232.060986649482,849.099724369882
"570",2003,595,63,31,242.565198721048,903.683592221758
"571",2003,616,23,68,644.228487618924,1364.99400413803
"572",2003,617,35,62,553.401315781212,1218.2729006887
"573",2003,618,45,65,474.69598444234,1132.64021870698
"574",2003,619,60,55,399.508026571435,1033.27666997862
"575",2003,620,65,57,274.683124223328,950.119288354428
"576",2003,621,64,40,279.608858600815,897.177154659606
"577",2003,622,48,60,302.886009424702,1053.92263325349
"578",2003,644,17,83,668.405375530184,1325.96324999556
"579",2003,645,21,77,626.964905057381,1271.32024844609
"580",2003,646,30,80,587.785782591053,1182.76604954072
"581",2003,647,36,74,512.500724114396,1061.35602802053
"582",2003,648,44,65,400.113596639198,1020.30665254592
"583",2003,649,22,81,420.855329597149,1235.04687195103
"584",2003,671,3,111,877.895646323154,1482.4571793556
"585",2003,672,5,113,838.265841790966,1423.42129662629
"586",2003,673,10,105,719.64223715863,1310.77648462737
"587",2003,674,13,99,640.426594908516,1190.28465438684
"588",2003,675,25,71,455.962217934263,1028.31171187299
"589",2003,676,4,100,625.198680374452,1354.89645088276
"590",2003,698,0,157,1100.78962750855,1599.65046011434
"591",2003,699,2,133,1008.67996930724,1537.5645020379
"592",2003,700,2,124,918.671850202254,1450.47528690393
"593",2003,701,2,115,779.454822983047,1322.43860551289
"594",2003,702,3,104,669.101445064238,1217.61445740417
"595",2003,703,1,113,780.738603256231,1389.81323099209
"596",2003,725,0,176,1264.83693247197,1662.15697312407
"597",2003,726,0,171,1187.79123207747,1614.42801355438
"598",2003,727,0,147,1109.71452503045,1545.97637860194
"599",2003,728,0,139,1035.83202573325,1503.29502332159
"600",2003,729,0,140,961.492276856718,1461.83780111507
"601",2003,730,0,145,963.095731543339,1488.73627391869
"602",2003,731,0,159,1017.79338286839,1525.52238082924
"603",2003,732,1,137,885.115015606251,1465.87548061189
"604",2003,733,1,142,829.085442355813,1484.48235287528
"605",2003,734,7,106,494.489543138713,1335.6335798293
"606",2003,736,33,81,213.786697735521,1032.28085180632
"607",2003,738,59,47,141.747693609984,705.488879173503
"608",2003,739,82,42,127.148102329065,776.02520081976
"609",2003,740,81,45,75.0099050929115,627.25003289121
"610",2003,741,101,32,61.7743135838068,498.699236402018
"611",2003,742,106,37,41.6135320795433,499.740059273969
"612",2003,766,65,54,121.990744411016,755.359979167121
"613",2003,767,71,53,91.2241324683592,713.886728475874
"614",2003,768,73,49,48.2245692613252,465.972363750518
"615",2003,769,77,44,55.6194556944138,551.003262537187
"616",2003,785,0,179,1445.09391260147,1726.41452581339
"617",2003,797,60,52,45.1536097792253,551.161209863947
"618",2003,812,0,179,1528.38386581926,1740.93247508229
"619",2003,813,0,179,1483.58472840746,1731.97587458293
"620",2003,841,0,178,1563.95382745254,1743.038585186
"621",2004,234,179,0,0,19.9310677153513
"622",2004,235,179,0,0,16.7389652367353
"623",2004,236,176,0,0,10.9511862515332
"624",2004,237,179,0,0,6.74203558379209
"625",2004,239,141,20,0.761342201361878,5.87737473954029
"626",2004,261,177,0,0,24.4586911110556
"627",2004,262,179,0,0,14.8242384864347
"628",2004,263,173,2,0,14.3472425670598
"629",2004,264,177,0,0,8.34416797455224
"630",2004,265,177,0,0,4.48158742808908
"631",2004,267,134,22,8.95576845551446,24.2482751045411
"632",2004,289,176,0,0,35.9387445623767
"633",2004,290,178,0,0,18.4920870217431
"634",2004,291,170,2,0,16.3404111809847
"635",2004,292,163,5,0,13.0820057533085
"636",2004,293,170,1,0,5.40930569756507
"637",2004,295,139,12,1.87261112530757,6.00422731645319
"638",2004,316,166,2,0,71.6573246165885
"639",2004,317,167,2,0,44.7495975999892
"640",2004,318,158,5,0,25.034873682139
"641",2004,319,156,9,0,24.5881237974807
"642",2004,320,163,5,0,12.1469030025317
"643",2004,323,83,57,6.68959213888925,19.235601357764
"644",2004,343,161,6,1.40447728424228,115.630538065676
"645",2004,344,156,8,0,60.0651532756024
"646",2004,345,147,11,0,44.4655631946085
"647",2004,346,150,12,0,18.1025735542039
"648",2004,347,152,16,0,20.0524504360956
"649",2004,348,145,20,0,14.0259699730423
"650",2004,3669,0,179,1251.14406837537,1720.33567783256
"651",2004,3670,0,179,1170.8279304915,1665.6497665996
"652",2004,3671,0,168,1102.81729977304,1609.808727138
"653",2004,3672,0,158,1128.38574421784,1599.53533355418
"654",2004,3673,0,165,1133.43082051737,1591.91186863826
"655",2004,3699,0,179,1253.11477636408,1681.39448836319
"656",2004,370,155,6,13.6266111674461,211.307373579902
"657",2004,3700,0,179,1215.17181633551,1652.54386934838
"658",2004,3727,0,179,1313.10341962059,1689.75060978315
"659",2004,373,141,10,0,45.6894745219387
"660",2004,374,153,12,0,37.1511978232351
"661",2004,375,144,18,0.0220590275904379,59.3027999577142
"662",2004,376,167,7,0,39.8779008893704
"663",2004,398,144,10,18.6967999967903,251.868569378198
"664",2004,400,141,13,0.221126361860265,92.8555003119935
"665",2004,401,141,14,0.348874369989326,89.7057879200188
"666",2004,402,138,16,1.1021705581721,131.949835473658
"667",2004,403,146,12,2.27526975807369,126.026257788368
"668",2004,404,140,25,12.0393924221976,140.323503115694
"669",2004,405,115,32,29.7910718003178,309.35755218157
"670",2004,425,142,14,46.4951997980573,334.044851374678
"671",2004,426,143,7,26.8902973718848,230.999260830277
"672",2004,427,138,8,21.7704470022619,207.383872106107
"673",2004,428,135,18,4.46383088097442,126.880466747701
"674",2004,429,145,12,7.34616941080971,141.845388771844
"675",2004,430,144,16,13.2454788241351,217.135416430292
"676",2004,431,144,15,18.5990098386268,216.542144609528
"677",2004,432,123,25,29.5973298242091,315.887394995042
"678",2004,433,101,39,62.1950598716987,488.141327529904
"679",2004,452,132,23,76.1885898776094,432.311008911054
"680",2004,453,138,13,53.6336279616921,344.358899987907
"681",2004,454,136,7,34.3532623351287,260.487741003078
"682",2004,455,133,13,20.4443575004205,233.070183198055
"683",2004,456,132,18,21.6635398472063,214.914367444623
"684",2004,457,141,14,33.1808669984444,273.457740714515
"685",2004,458,142,13,28.802425258622,295.942729285095
"686",2004,459,131,15,38.4922740309156,442.777307137025
"687",2004,460,114,33,35.0443626386024,428.233444972726
"688",2004,480,123,22,104.367315517253,483.633873384041
"689",2004,481,125,14,69.1250402619399,385.018052079778
"690",2004,482,119,17,58.7366137868618,368.966871185158
"691",2004,483,126,18,39.2663122809319,298.06221437544
"692",2004,484,130,19,41.9203046057351,325.472059424302
"693",2004,485,135,13,30.4206170346164,328.831330971332
"694",2004,486,131,15,27.9664062798005,311.286034503788
"695",2004,487,101,34,30.6786608189146,356.475493012665
"696",2004,507,97,23,159.617763736449,579.054209869387
"697",2004,508,104,20,81.7866039556804,443.576803817087
"698",2004,509,108,22,93.1583118273077,443.22186338455
"699",2004,510,116,19,72.4071183594311,395.207297967134
"700",2004,511,135,11,24.6093941323797,277.094429852883
"701",2004,512,118,21,64.7541880422748,425.729617830588
"702",2004,513,108,27,65.6983177850722,460.032047477363
"703",2004,514,91,39,82.4943067688474,539.069338690682
"704",2004,534,81,36,292.609381108125,769.256831553043
"705",2004,535,78,27,172.793364771035,604.029469218368
"706",2004,536,74,37,107.336175443545,479.300385227273
"707",2004,537,104,27,134.581904769236,498.475818079373
"708",2004,538,114,24,104.892537769577,461.017153673794
"709",2004,539,103,26,112.652374747778,477.215725064152
"710",2004,540,97,30,126.861044803313,528.650908175933
"711",2004,541,81,33,153.163577063576,618.342444889068
"712",2004,562,57,47,382.878253758004,867.779124551059
"713",2004,563,62,46,246.307785446899,710.077127514717
"714",2004,564,66,44,179.469118200724,648.712922406243
"715",2004,565,82,43,164.732390745444,622.079642312039
"716",2004,566,80,31,205.844793992884,612.156952389701
"717",2004,567,81,37,236.222003335534,661.748853833886
"718",2004,568,62,44,207.530404519512,688.492052756548
"719",2004,589,45,56,564.007347607894,924.196383331512
"720",2004,590,48,61,504.718766659875,894.931169734422
"721",2004,591,48,59,380.623816823566,820.403702782456
"722",2004,592,53,66,292.947404900534,767.768665051861
"723",2004,593,63,61,251.178024230661,748.704489514663
"724",2004,594,67,41,301.121139997222,725.039285238709
"725",2004,595,49,43,313.651246176504,796.27399353934
"726",2004,616,25,90,716.759317911419,1142.44510861952
"727",2004,617,25,78,687.481963719193,1048.76071748778
"728",2004,618,37,75,630.783775596199,1004.85483585686
"729",2004,619,42,70,542.9403863247,955.452814931677
"730",2004,620,49,72,402.45402748299,862.33883526681
"731",2004,621,48,50,403.90484846495,816.708687634095
"732",2004,622,32,65,429.919450297075,956.537071279125
"733",2004,644,10,99,765.9547201852,1166.1345823461
"734",2004,645,13,92,791.289217658509,1155.7445858898
"735",2004,646,19,85,739.778442062468,1110.271012801
"736",2004,647,23,72,645.34838137261,1019.11163019334
"737",2004,648,34,68,558.518312450788,953.765398829111
"738",2004,649,22,82,638.408236170025,1152.97140568441
"739",2004,671,0,122,930.061134354476,1378.15916208451
"740",2004,672,2,118,930.676039753233,1334.65773011218
"741",2004,673,5,107,848.045394486245,1218.92499678714
"742",2004,674,10,92,766.003108554502,1136.30568038952
"743",2004,675,19,68,621.079119589095,969.591923726605
"744",2004,676,4,99,806.940563871925,1276.46879292833
"745",2004,698,0,151,1085.2137523219,1553.54485816407
"746",2004,699,0,139,1025.52899510103,1463.98920808197
"747",2004,700,0,121,957.039113770837,1379.89862979399
"748",2004,701,0,112,867.429561223752,1276.72210251045
"749",2004,702,1,95,797.3642819369,1192.73894701212
"750",2004,703,3,108,917.213539546024,1340.5580184504
"751",2004,725,0,178,1236.9947547537,1703.8423631777
"752",2004,726,0,172,1136.3263022996,1602.9344629765
"753",2004,727,0,144,1054.92257354601,1519.25187742978
"754",2004,728,0,145,1041.75041091579,1505.27883966967
"755",2004,729,0,133,1018.8981703492,1478.55739765351
"756",2004,730,0,131,1038.20241242605,1478.75372667682
"757",2004,731,0,158,1055.61601972714,1526.81063988034
"758",2004,732,0,125,965.99541549131,1417.91317669954
"759",2004,733,1,141,934.856396821679,1448.72420039452
"760",2004,734,11,104,705.405820523209,1282.34458348073
"761",2004,736,26,85,282.625832271022,917.310595483695
"762",2004,738,52,59,123.463811390935,613.652804853389
"763",2004,739,69,59,107.166680965114,677.828554664389
"764",2004,740,76,57,39.7202894091197,577.383232480236
"765",2004,741,78,47,36.129023064136,486.343048096555
"766",2004,742,87,45,32.5273460247499,504.041027693577
"767",2004,766,48,67,109.441131555842,676.371388022131
"768",2004,767,65,65,51.8713412043987,628.722238102261
"769",2004,768,50,61,26.6544664057311,466.183660675838
"770",2004,769,54,57,38.6362242699167,529.013541541604
"771",2004,785,0,179,1345.7552565254,1735.21524403933
"772",2004,797,39,66,35.4889343687981,532.944122599597
"773",2004,812,0,179,1413.01295312246,1745.10555481639
"774",2004,813,0,179,1364.03038962682,1739.30418994393
"775",2004,841,0,179,1429.62407970428,1752.87809049314
"776",2005,234,180,0,0,18.4524801327861
"777",2005,235,180,0,0,8.63123962405368
"778",2005,236,180,0,0,5.93697741667498
"779",2005,237,176,0,0,5.771102919536
"780",2005,239,135,11,2.21948400803668,29.5760202009839
"781",2005,261,178,0,0,25.5281445282485
"782",2005,262,180,0,0,7.19090971488163
"783",2005,263,177,0,0,4.34101862257129
"784",2005,264,179,0,0,3.14231619875361
"785",2005,265,177,0,0,4.55550508849534
"786",2005,267,128,16,7.39459299286339,34.4139836434777
"787",2005,289,176,0,0,22.7839361181235
"788",2005,290,180,0,0,12.0992640925481
"789",2005,291,173,0,0,8.23580561559095
"790",2005,292,176,0,0,18.6487610978194
"791",2005,293,180,0,0,4.1304919071567
"792",2005,295,141,5,1.68142802971768,7.55714616154481
"793",2005,316,171,1,3.68819099979874,67.9904016568965
"794",2005,317,171,0,1.21215650417216,44.1531766777994
"795",2005,318,165,0,0.444102126458767,19.8173142549238
"796",2005,319,163,2,0.047244092769934,24.2133006207749
"797",2005,320,167,1,0,7.25313001307889
"798",2005,323,80,53,10.112783995668,38.9521986528728
"799",2005,343,165,2,5.53307615787986,128.658734030363
"800",2005,344,160,1,2.61664672067294,63.2453357791212
"801",2005,345,154,2,1.08216808715499,44.9195169288101
"802",2005,346,154,4,0.293512384825479,15.4565736119423
"803",2005,347,153,8,0.200924361135854,17.5492829623861
"804",2005,348,148,10,0.29649380310743,13.391674245435
"805",2005,3669,0,179,1270.53685450554,1764.4517725076
"806",2005,3670,0,180,1177.92958492202,1739.3330410054
"807",2005,3671,0,171,1087.04303518143,1658.82764290573
"808",2005,3672,0,165,1047.66412215996,1666.30941388321
"809",2005,3673,0,169,1037.61281973019,1665.15801880158
"810",2005,3699,0,180,1236.37963782635,1733.4240975537
"811",2005,370,158,11,46.2259356473433,306.665321986191
"812",2005,3700,0,179,1192.87864118445,1706.39411805979
"813",2005,3727,0,180,1311.39051779959,1733.87317638165
"814",2005,373,147,5,13.6693107557064,51.1829764685556
"815",2005,374,151,9,7.01194714932637,49.0611329962222
"816",2005,375,143,12,14.2586010669416,70.9155003303131
"817",2005,376,157,7,8.56330501066324,42.075916589083
"818",2005,398,141,15,67.5143227462735,345.155675185563
"819",2005,400,142,13,51.1356980465449,117.21800394273
"820",2005,401,142,13,53.5781135899544,116.218998574026
"821",2005,402,138,13,50.1927735097158,152.209126080705
"822",2005,403,141,11,38.4309732294103,137.740723344253
"823",2005,404,140,16,20.7486706966178,147.501230072325
"824",2005,405,104,30,52.8645035994675,309.380106885186
"825",2005,425,134,19,145.943003217494,464.340713772022
"826",2005,426,136,20,122.614636336954,420.996746585443
"827",2005,427,133,17,130.036991055971,415.589401727308
"828",2005,428,134,22,81.454374131242,270.716765826104
"829",2005,429,143,16,79.3177522738607,249.725372189893
"830",2005,430,140,14,76.4377883875184,256.031724619063
"831",2005,431,140,10,55.591752032673,242.964933292729
"832",2005,432,121,23,57.2550291236967,322.432521221251
"833",2005,433,98,40,105.67630276574,547.669518316805
"834",2005,452,123,31,200.830844561399,607.916255124006
"835",2005,453,126,22,185.467468255681,526.119239755853
"836",2005,454,129,19,159.770276081484,483.627830668198
"837",2005,455,128,21,138.677482745574,456.496835955573
"838",2005,456,133,20,126.827332172536,377.888990126384
"839",2005,457,139,15,122.449519812356,358.984627970702
"840",2005,458,137,14,97.3592382312088,332.235992883853
"841",2005,459,130,13,77.6673253809805,322.89320111039
"842",2005,460,106,28,75.6906513868432,443.79549523389
"843",2005,480,123,30,234.939631308288,675.920347168788
"844",2005,481,123,21,203.113461683457,593.687958131313
"845",2005,482,122,23,179.947044700163,593.624810580583
"846",2005,483,125,23,153.276983161625,477.154201853168
"847",2005,484,128,16,150.751715107049,441.112610585182
"848",2005,485,127,14,112.552191304014,419.975575214645
"849",2005,486,124,17,53.7818558544484,332.813975718931
"850",2005,487,97,30,44.2813703679015,370.522084005616
"851",2005,507,92,32,272.274501911552,757.069734636003
"852",2005,508,105,33,174.322614221847,648.910555398453
"853",2005,509,116,35,219.812115117366,680.887412621192
"854",2005,510,123,25,180.363069261466,607.869542341467
"855",2005,511,138,15,84.6374056545176,413.265084512792
"856",2005,512,112,18,167.879930019315,543.675115047362
"857",2005,513,110,25,102.498444356734,560.701780313607
"858",2005,514,91,36,88.6758329676611,617.772836095636
"859",2005,534,69,43,385.856438173105,990.002191649313
"860",2005,535,85,37,261.474083597685,821.808072461749
"861",2005,536,83,53,152.578808956086,763.569476950684
"862",2005,537,108,31,254.816826806538,744.85688506906
"863",2005,538,118,26,210.824782626056,654.967941534317
"864",2005,539,105,25,208.306650500398,644.385832134338
"865",2005,540,98,29,155.74034327303,658.5167059203
"866",2005,541,86,33,161.504523860232,730.259086471522
"867",2005,562,58,51,459.921823758943,1084.5101066754
"868",2005,563,69,50,332.267642506084,964.372654334651
"869",2005,564,73,51,275.494172736094,880.949099317281
"870",2005,565,90,48,261.325294534176,854.633000403922
"871",2005,566,91,31,276.848540109159,832.852879748989
"872",2005,567,84,32,246.695666192424,842.614267956304
"873",2005,568,66,36,190.631932793217,803.518233396142
"874",2005,589,31,59,548.810718863136,1222.05250968878
"875",2005,590,40,60,515.082003233445,1167.58630763095
"876",2005,591,46,63,401.922788132922,1067.15101844233
"877",2005,592,63,63,324.271810778568,984.268885232582
"878",2005,593,65,53,295.241415375573,984.413331112284
"879",2005,594,59,46,304.788619409481,949.390393139951
"880",2005,595,49,44,277.476961150142,972.74987007803
"881",2005,616,16,83,689.25058435171,1407.82036802274
"882",2005,617,17,82,639.223593775081,1364.22353848249
"883",2005,618,29,82,569.092327122596,1271.141854559
"884",2005,619,39,75,479.092500308767,1182.23388047478
"885",2005,620,44,75,363.493678704755,1097.01494878531
"886",2005,621,42,61,364.783130114158,1051.41304878468
"887",2005,622,31,69,380.496461090489,1159.36146187205
"888",2005,644,9,109,721.695884018581,1468.0697685226
"889",2005,645,12,102,688.019263998851,1423.46975646375
"890",2005,646,15,97,614.835324773902,1350.33726915978
"891",2005,647,23,88,526.463947030588,1236.35124154223
"892",2005,648,27,88,448.468688611006,1158.93297448271
"893",2005,649,17,96,495.516153497561,1333.63377487194
"894",2005,671,2,139,860.076262777609,1607.32634609606
"895",2005,672,4,134,861.041486790472,1572.16167115289
"896",2005,673,7,122,728.504758728871,1459.3182783176
"897",2005,674,7,114,663.86424512143,1377.44470025425
"898",2005,675,17,88,481.849777118682,1174.22365329218
"899",2005,676,5,109,637.191451118859,1460.34417711772
"900",2005,698,0,163,1048.32308934263,1696.28804474529
"901",2005,699,2,154,979.035047750394,1637.11614756344
"902",2005,700,1,143,894.669156593686,1569.99333151915
"903",2005,701,1,129,750.278414453508,1444.45345645429
"904",2005,702,2,112,670.788909075678,1354.24517020011
"905",2005,703,2,116,753.288263856971,1518.5237614857
"906",2005,725,0,177,1222.27780568302,1768.32644447477
"907",2005,726,0,169,1125.72100130213,1703.18674314917
"908",2005,727,0,160,1009.58204419948,1616.06726262385
"909",2005,728,0,153,969.470937611941,1593.60896392738
"910",2005,729,0,145,890.220897975233,1561.03192934422
"911",2005,730,0,148,900.744002265953,1604.40864170004
"912",2005,731,0,159,938.520633055191,1642.50517039414
"913",2005,732,2,134,814.621209070231,1570.41779538782
"914",2005,733,1,151,740.465751670469,1546.15263578964
"915",2005,734,10,109,496.644619461373,1407.88335762921
"916",2005,736,18,84,233.006141064443,1064.69566077951
"917",2005,738,49,52,122.356551634008,701.221285862052
"918",2005,739,62,52,106.446041507887,748.195684499813
"919",2005,740,66,55,68.7189536031509,633.307974969868
"920",2005,741,67,36,79.1050685137624,470.833229223643
"921",2005,742,79,46,75.6679589967645,499.643761925016
"922",2005,766,49,63,109.887923489039,819.394905567169
"923",2005,767,57,64,78.1987106833208,710.5444806211
"924",2005,768,51,58,58.0563718539266,500.933283993554
"925",2005,769,49,59,66.4210531596486,560.856545656313
"926",2005,785,0,180,1320.93343692356,1738.1254714506
"927",2005,797,40,71,61.2920885538923,603.438105910956
"928",2005,812,0,180,1469.4495607143,1831.52948497695
"929",2005,813,0,180,1405.43147516251,1808.92515842967
"930",2005,841,0,180,1487.00446033478,1844.76603911301
"931",2006,234,179,0,0,52.2720424037979
"932",2006,235,176,0,0,31.8823179592208
"933",2006,236,179,0,0,17.7503866718259
"934",2006,237,179,0,0,10.0043754254893
"935",2006,239,153,7,0,16.3622484694484
"936",2006,261,177,0,0,62.8356680652422
"937",2006,262,179,0,0,33.8766007546527
"938",2006,263,175,0,0,19.3781249881082
"939",2006,264,179,0,0,9.93711944949013
"940",2006,265,179,0,0,5.55523964680163
"941",2006,267,150,7,1.13414264086053,35.0790334693208
"942",2006,289,172,0,0.769065958801375,78.9533707269344
"943",2006,290,175,0,0,35.8023922216651
"944",2006,291,170,0,0,28.9345867016381
"945",2006,292,163,0,0,36.9099572804134
"946",2006,293,171,0,0,8.79399814089758
"947",2006,295,154,3,0.730095052788618,7.66363441003259
"948",2006,316,160,3,6.37676887838844,123.950174811505
"949",2006,317,153,1,1.03849708454721,80.630902261697
"950",2006,318,148,3,0,52.1692621029948
"951",2006,319,151,1,0,51.7909532616967
"952",2006,320,161,0,0,22.5798987087909
"953",2006,323,90,42,1.61859401135453,22.6925702430864
"954",2006,343,154,3,19.9367048333521,156.911567512046
"955",2006,345,145,13,0.198080616720537,85.9564184268295
"956",2006,346,146,10,0,39.1075748704073
"957",2006,347,146,6,0,36.6086502485526
"958",2006,348,137,14,0.264055755442024,21.4499387399054
"959",2006,3670,0,178,1258.35331191148,1696.27701677686
"960",2006,3671,0,174,1173.29376112922,1656.40675858037
"961",2006,3672,0,166,1146.25460559792,1639.94176329086
"962",2006,3673,0,171,1135.39175908065,1626.16202827804
"963",2006,370,146,11,81.7570275580428,308.5203543979
"964",2006,3700,0,178,1268.64124294354,1656.63912165768
"965",2006,3727,0,179,1357.8318729404,1673.34874605844
"966",2006,373,142,22,2.93489078268741,70.3179406114419
"967",2006,374,146,14,4.59265443555024,72.3249691760871
"968",2006,375,140,20,10.6833920566064,88.8329020089739
"969",2006,376,161,3,13.0851469913255,41.8081857334439
"970",2006,398,138,19,100.228804719572,372.083133880261
"971",2006,401,139,24,15.0057422843481,120.298572561612
"972",2006,402,138,20,38.9721039891934,163.461926186153
"973",2006,403,144,16,37.4222638495362,148.092169201103
"974",2006,404,139,27,42.7761014400171,163.971197741779
"975",2006,405,105,34,69.4134745520834,301.466576738888
"976",2006,425,130,23,158.819973171456,505.941025264641
"977",2006,426,135,18,115.621675114767,372.862691199414
"978",2006,427,131,16,115.937224117252,334.556292078097
"979",2006,428,133,28,57.0989389873973,198.943632637393
"980",2006,429,137,22,57.6696291270184,186.592084460786
"981",2006,430,139,23,68.888555085075,226.290475500321
"982",2006,431,141,19,62.6280442826942,214.371909962203
"983",2006,432,119,25,81.173842160785,320.216077525713
"984",2006,433,99,44,139.126689579002,548.524822157966
"985",2006,452,125,32,228.574647692396,679.112828999004
"986",2006,453,129,25,185.240948239437,504.137230280737
"987",2006,454,129,22,147.336628322156,408.491946367938
"988",2006,455,125,29,124.05800667432,345.285978200357
"989",2006,456,129,29,120.645174476725,268.326775365723
"990",2006,457,135,16,137.632994283353,288.923487731332
"991",2006,458,132,19,113.869002927044,275.417596744418
"992",2006,459,124,19,105.137774368804,283.781328820749
"993",2006,460,105,30,111.644734083611,435.474019440116
"994",2006,480,123,28,281.165184910644,694.341055058316
"995",2006,481,126,21,213.388288191525,546.230600479926
"996",2006,482,122,22,181.353401543123,482.948365134427
"997",2006,483,126,33,152.22582811634,356.417208301798
"998",2006,484,131,27,172.546851158159,353.43306858989
"999",2006,485,129,20,149.834090079565,344.008412487861
"1000",2006,486,114,21,98.440301910847,292.8878780524
"1001",2006,487,97,39,94.4398585683325,365.750278853149
"1002",2006,507,93,24,341.043527768404,769.808625375067
"1003",2006,508,109,32,198.751460306815,632.779969618428
"1004",2006,509,119,22,239.558100769199,561.606418219355
"1005",2006,510,122,24,197.836109786095,477.504305713193
"1006",2006,511,132,22,106.015872638359,328.245811373813
"1007",2006,512,116,30,210.43461885044,437.386077441433
"1008",2006,513,109,35,159.501798594775,471.347689061711
"1009",2006,514,88,45,149.772137827901,536.56804706903
"1010",2006,534,73,39,440.285562768491,942.359800557916
"1011",2006,535,82,36,311.265862592553,774.491221339944
"1012",2006,536,89,42,168.470240239075,667.372441601512
"1013",2006,537,113,29,273.908290823874,590.267495520786
"1014",2006,538,119,30,232.21063111942,517.902309364318
"1015",2006,539,111,31,240.566518404463,533.399230193373
"1016",2006,540,101,34,208.464233088945,573.149514678263
"1017",2006,541,81,44,233.82630464669,663.963049228337
"1018",2006,562,52,49,488.830913742048,1005.49727530315
"1019",2006,563,65,51,352.677290313481,843.753812684463
"1020",2006,564,73,49,313.979007292138,804.609535397506
"1021",2006,565,89,46,285.693654964867,733.57245184699
"1022",2006,566,93,40,302.015154263551,675.596357044298
"1023",2006,567,84,41,283.853981053994,727.358604363821
"1024",2006,568,65,46,264.565062430861,746.542934788663
"1025",2006,589,31,63,581.282989370719,1094.88756812508
"1026",2006,590,34,60,488.493795491493,1020.72950433207
"1027",2006,591,42,68,394.408806620992,946.736819128293
"1028",2006,592,50,68,349.805149474808,873.003912350773
"1029",2006,593,58,57,313.083600746448,856.836715514154
"1030",2006,594,66,47,290.427028681616,814.226838051365
"1031",2006,595,45,47,320.382432944472,868.928902620225
"1032",2006,616,13,88,766.357261711737,1337.30696320955
"1033",2006,617,18,82,683.788862471738,1257.6616162069
"1034",2006,618,24,81,574.70933809628,1146.98083027218
"1035",2006,619,34,79,485.650594123601,1058.75574757269
"1036",2006,620,43,84,365.966206142777,955.381620279505
"1037",2006,621,44,61,355.199660354592,914.502550013657
"1038",2006,622,22,68,395.711027879323,1028.90782650366
"1039",2006,644,7,101,802.771096500736,1357.23920312612
"1040",2006,645,9,101,748.792109400344,1301.04640774134
"1041",2006,646,12,91,623.17348131882,1217.17515736964
"1042",2006,647,16,80,524.565003813078,1120.92036044893
"1043",2006,648,26,80,449.610826463717,1042.02100476995
"1044",2006,649,4,87,557.084948159526,1232.61357821511
"1045",2006,671,1,121,989.395322667673,1522.71948190643
"1046",2006,672,2,122,960.520580446526,1459.34466668717
"1047",2006,673,4,105,797.350540898908,1380.00936000944
"1048",2006,674,2,104,681.104568071399,1262.6802764859
"1049",2006,675,8,88,512.196062913504,1074.72256302222
"1050",2006,676,0,110,691.983649339757,1363.87026980366
"1051",2006,698,1,150,1132.25095146559,1608.00996610992
"1052",2006,699,1,140,1086.82677791446,1573.21377355762
"1053",2006,700,0,128,1014.29620740819,1568.64040848648
"1054",2006,701,0,113,852.819722575078,1426.13378886477
"1055",2006,702,0,109,740.331627353549,1302.15014792216
"1056",2006,703,0,114,785.68635283683,1418.1500814378
"1057",2006,725,0,178,1208.2328355661,1659.30827808031
"1058",2006,726,0,172,1216.29496766875,1650.62533271451
"1059",2006,727,0,156,1129.29752682428,1626.45266605464
"1060",2006,728,0,151,1092.0871214957,1621.33110296063
